Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
t1,H1_H2_H3_P2_MASS_SASA_SCT_PKB_,xgb,0.8588956296443939,7.6654891310067015,0.014292925976928227,129.5996348480324,11.294998730650509
t1,H1_H2_H3_P2_MASS_SASA_PKA_PKB_,xgb,0.8597926139831543,7.646431270188796,0.014258045531014823,129.08734987595398,11.270840102229405
t1,H1_H2_H3_P2_MASS_SCT_PKA_PKB_,xgb,0.8613235235214234,7.657334278868035,0.014275185638262671,127.56348714788905,11.221594084315594
t1,H1_H2_H3_P2_SASA_SCT_PKA_PKB_,xgb,0.8611231207847595,7.572984536389197,0.014117500683082948,127.0341643411792,11.172387498705287
t1,H1_H2_H3_V_NCI_MASS_SASA_SCT_,xgb,0.8518287003040313,7.837712365432468,0.014632795985509673,136.47057627519092,11.609263884162628
t1,H1_H2_H3_V_NCI_MASS_SASA_PKA_,xgb,0.8518544256687164,7.884211971717444,0.014706729200448396,135.93176362668743,11.587768857892502
t1,H1_H2_H3_V_NCI_MASS_SASA_PKB_,xgb,0.8534482419490814,7.703888047077813,0.014372219474060786,134.6777819860473,11.500066038679256
t1,H1_H2_H3_V_NCI_MASS_SCT_PKA_,xgb,0.8491778790950775,7.9605994022253785,0.014841110420089749,138.5105003238256,11.706438633253594
t1,H1_H2_H3_V_NCI_MASS_SCT_PKB_,xgb,0.8569877088069916,7.717593605814808,0.014391809152656587,131.32674162271726,11.376888623699731
t1,H1_H2_H3_V_NCI_MASS_PKA_PKB_,xgb,0.8563262283802032,7.7534405464164395,0.014454683312755812,131.92133022343248,11.415692809520234
t1,H1_H2_H3_V_NCI_SASA_SCT_PKA_,xgb,0.8543812811374665,7.929702883952588,0.014790996355864538,133.88703784121947,11.50870496447748
t1,H1_H2_H3_V_NCI_SASA_SCT_PKB_,xgb,0.8571139812469483,7.78841042712938,0.014525090481071043,131.63772041769374,11.38729409631605
t1,H1_H2_H3_V_NCI_SASA_PKA_PKB_,xgb,0.855930358171463,7.78749773071353,0.014530134844323339,132.51392734194422,11.428166479729216
t1,H1_H2_H3_V_NCI_SCT_PKA_PKB_,xgb,0.857660049200058,7.719297740701099,0.014390600401276498,130.67393019975074,11.366717224531197
t1,H1_H2_H3_V_MASS_SASA_SCT_PKA_,xgb,0.8526608645915985,7.963367887076416,0.014872979232291481,135.47680721950053,11.557597728123465
t1,H1_H2_H3_V_MASS_SASA_SCT_PKB_,xgb,0.8574560284614563,7.665372731718025,0.014306764367394503,131.12654488753984,11.362636169524844
t1,H1_H2_H3_V_MASS_SASA_PKA_PKB_,xgb,0.8582733809947968,7.711537315902788,0.014378912536390865,130.2672699017781,11.36614399816953
t1,H1_H2_H3_V_MASS_SCT_PKA_PKB_,xgb,0.8564838588237762,7.775485659592329,0.014488445233756822,132.0953562281234,11.415404315113927
t1,H1_H2_H3_V_SASA_SCT_PKA_PKB_,xgb,0.8573842644691467,7.687254732504658,0.014334070547871863,130.91384233464777,11.351280733445375
t1,H1_H2_H3_NCI_MASS_SASA_SCT_PKA_,xgb,0.8517733454704285,7.920565232263963,0.014782525037214566,136.39373836397695,11.605640440378426
t1,H1_H2_H3_NCI_MASS_SASA_SCT_PKB_,xgb,0.8591748058795929,7.6772760991143345,0.014324976950656427,128.99898937218157,11.279389013235969
t1,H1_H2_H3_NCI_MASS_SASA_PKA_PKB_,xgb,0.8576772630214691,7.6815046503750635,0.014324066594746259,130.99662957600566,11.363899820227664
t1,H1_H2_H3_NCI_MASS_SCT_PKA_PKB_,xgb,0.8598675906658173,7.627658508364559,0.014224124691879,128.6608452130531,11.264628757799375
t1,H1_H2_H3_NCI_SASA_SCT_PKA_PKB_,xgb,0.8551086723804474,7.74089776400862,0.014430400058027126,132.61822494555676,11.420843971237229
