Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
vert_mnm,H1_P2_V_NCI_SASA_SCT_PKA_PKB_,xgb,0.9832586147471298,4.494609709836758,0.009959097112552745,61.8492490232981,7.712339719902924
vert_mnm,H1_P2_V_MASS_SASA_SCT_PKA_PKB_,gbr,0.9828548676049144,4.659064919280811,0.010312519222041214,63.651585442627734,7.837591486072336
vert_mnm,H1_P2_V_MASS_SASA_SCT_PKA_PKB_,xgb,0.9827917561827938,4.525022288166123,0.010016694219165278,63.7724789925159,7.8135719341549645
vert_mnm,H1_P2_NCI_MASS_SASA_SCT_PKA_PKB_,xgb,0.9829144061086771,4.540393996718356,0.010054752661033093,63.20621013324488,7.7950136854491845
vert_mnm,H1_P2_NCI_MASS_SASA_SCT_PKA_PKB_,gbr,0.9828655576561216,4.642191108424268,0.01026094375211283,63.663433304293164,7.838006419118372
vert_mnm,H1_V_NCI_MASS_SASA_SCT_PKA_PKB_,gbr,0.9829577638227566,4.638602246716728,0.01025138937058297,63.29995124643631,7.815260561357656
vert_mnm,H1_V_NCI_MASS_SASA_SCT_PKA_PKB_,xgb,0.9823407428408844,4.5478476948671895,0.010072445018208566,65.23295664816553,7.901911659056751
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_SASA_,gbr,0.9825128814634173,4.633877674060949,0.01028399574667815,65.1590995861712,7.912622795847615
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_SASA_,xgb,0.9814375064650089,4.579164377741614,0.010186161578547983,68.81026920826892,8.122917111598435
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_SCT_,gbr,0.9826033045398586,4.6354956540128205,0.010280154780242537,64.69738481485885,7.889729133875858
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_SCT_,xgb,0.98209840147148,4.5254163423773885,0.010071786207815469,66.32730025150381,7.987615394417323
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_PKA_,gbr,0.9820425670373855,4.654707210218436,0.010321217107228265,66.8026181159379,8.037213440305958
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_PKA_,xgb,0.9813327821395397,4.5984937294074175,0.010212654176384877,69.10620025491869,8.167646678927392
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_PKB_,gbr,0.9831496840513108,4.598953715897394,0.01019903813807689,62.72491555058169,7.773701989139293
vert_mnm,H2_H3_P1_P2_V_NCI_MASS_PKB_,xgb,0.9830525850337324,4.495713820784685,0.00998219602867995,62.73166198634925,7.808876397428735
vert_mnm,H2_H3_P1_P2_V_NCI_SASA_SCT_,gbr,0.9834109113315718,4.563104937185113,0.010129778932112742,61.62273100981791,7.67748888682686
vert_mnm,H2_H3_P1_P2_V_NCI_SASA_SCT_,xgb,0.9822035057573558,4.551232188873246,0.01010837856221352,65.71983561400789,7.966055249408646
vert_mnm,H2_H3_P1_P2_V_NCI_SASA_PKA_,gbr,0.9824904753711768,4.647811277936372,0.010326998591825396,65.13415274228788,7.912750042924555
vert_mnm,H2_H3_P1_P2_V_NCI_SASA_PKA_,xgb,0.9817839770536227,4.5980435528791865,0.010204079730991796,67.21237885373802,8.072198724193562
vert_mnm,H2_H3_P1_P2_V_NCI_SASA_PKB_,gbr,0.9832845998285749,4.607992401426026,0.010222112771275821,62.055006098426006,7.742445045091027
vert_mnm,H2_H3_P1_P2_V_NCI_SASA_PKB_,xgb,0.982804543623843,4.5272857134069024,0.010091112139241964,63.47815871678993,7.849106751382439
vert_mnm,H2_H3_P1_P2_V_NCI_SCT_PKA_,xgb,0.9829974467800551,4.464685273079495,0.00993607825605042,62.89327456252563,7.785243754980963
vert_mnm,H2_H3_P1_P2_V_NCI_SCT_PKA_,gbr,0.9828958991288748,4.63466187881309,0.010284342565927073,63.485361422372634,7.822641759460039
vert_mnm,H2_H3_P1_P2_V_NCI_SCT_PKB_,gbr,0.9834888093625607,4.6017430464051605,0.01021063552817443,61.109497719015295,7.698898324399155
vert_mnm,H2_H3_P1_P2_V_NCI_SCT_PKB_,xgb,0.9826994655741546,4.497711689230469,0.009992391217294937,63.94369474031023,7.837472254363452
vert_mnm,H2_H3_P1_P2_V_NCI_PKA_PKB_,gbr,0.9832205523078688,4.633150608589977,0.010281465046974747,62.25331276306781,7.7674069163535275
vert_mnm,H2_H3_P1_P2_V_NCI_PKA_PKB_,xgb,0.9826903503424914,4.482779545344359,0.009966285068589011,64.05417838905893,7.841977924581395
vert_mnm,H2_H3_P1_P2_V_MASS_SASA_SCT_,gbr,0.9827540548424528,4.6294909796856185,0.010269083268758314,63.88353566461446,7.853539390843588
vert_mnm,H2_H3_P1_P2_V_MASS_SASA_SCT_,xgb,0.9824034695280923,4.449049070162226,0.009922055102056848,65.08432946735483,7.912071475957278
vert_mnm,H2_H3_P1_P2_V_MASS_SASA_PKA_,xgb,0.9820592937139307,4.547499576729026,0.010144767105996131,66.57198358356473,7.981898446881248
vert_mnm,H2_H3_P1_P2_V_MASS_SASA_PKA_,gbr,0.9819003653942449,4.681554976460748,0.010395232909283196,67.30056081695318,8.066332373925192
vert_mnm,H2_H3_P1_P2_V_MASS_SASA_PKB_,gbr,0.9828637032145622,4.62339814003193,0.010256374443482406,63.5385807624515,7.8361169028404545
vert_mnm,H2_H3_P1_P2_V_MASS_SASA_PKB_,xgb,0.9826053628977516,4.5108734004045745,0.010064577669013303,64.37603860254926,7.884084135608999
vert_mnm,H2_H3_P1_P2_V_MASS_SCT_PKA_,gbr,0.982109158176948,4.675429574859872,0.010377422263003342,66.39736117280927,8.021216790630984
vert_mnm,H2_H3_P1_P2_V_MASS_SCT_PKA_,xgb,0.9820989074928093,4.486918657451657,0.009996709177043046,66.29002362467604,7.999535492996541
