Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
wt_mnm,H3_P1_MASS_SCT_PKA_PKB_,xgb,0.9453191808755788,7.527145549873081,0.015947863265848166,163.823169723025,12.659608751558391
wt_mnm,H3_P1_MASS_SCT_PKA_PKB_,BayesianRidge,0.9231490143838241,9.709599109905783,0.020769378200220637,230.39107984359325,15.00061592744774
wt_mnm,H3_P1_SASA_SCT_PKA_PKB_,gbr,0.9506135314963258,8.020023007222205,0.016911353424825016,148.73702696528684,12.05244363129976
wt_mnm,H3_P1_SASA_SCT_PKA_PKB_,rf,0.9491618215764255,7.553837244116036,0.01601257912544434,151.8475679066479,12.130122666776437
wt_mnm,H3_P1_SASA_SCT_PKA_PKB_,xgb,0.944449436413547,7.652717429301026,0.01615467267550289,166.0179593361307,12.64454870575911
wt_mnm,H3_P1_SASA_SCT_PKA_PKB_,BayesianRidge,0.9239227681486171,9.635322044850657,0.02059010205684693,228.2808273160465,14.925217534007544
wt_mnm,H3_P2_V_NCI_MASS_SASA_,rf,0.9506613701936516,7.424265420119399,0.015781782823952505,148.98185246856974,12.02711137618793
wt_mnm,H3_P2_V_NCI_MASS_SASA_,gbr,0.9488705165635306,8.34370450645773,0.01765630527333072,154.62441013614222,12.25657579954487
wt_mnm,H3_P2_V_NCI_MASS_SASA_,xgb,0.9430461549606146,7.832289810160271,0.016648237560202606,171.87701185407425,12.997261696784665
wt_mnm,H3_P2_V_NCI_MASS_SASA_,BayesianRidge,0.9389056585592377,9.049942772197802,0.01921849222237987,184.4193886759099,13.380909098585898
wt_mnm,H3_P2_V_NCI_MASS_SCT_,gbr,0.952181288728504,8.155211395178224,0.017217087358641588,143.71409076548508,11.86308986850697
wt_mnm,H3_P2_V_NCI_MASS_SCT_,rf,0.9517854363264242,7.4123554553149775,0.015791284230517722,144.6224458441434,11.859510515208992
wt_mnm,H3_P2_V_NCI_MASS_SCT_,xgb,0.9477342106738416,7.532650582508045,0.01603157723490441,157.35817071734323,12.428407066662377
wt_mnm,H3_P2_V_NCI_MASS_SCT_,BayesianRidge,0.9313670936956573,9.472188445985259,0.020243392519807144,208.41509462819482,14.231958609879282
wt_mnm,H3_P2_V_NCI_MASS_PKA_,rf,0.9530071934581089,7.254114857371978,0.015363833913550489,141.9709985347511,11.758693655815714
wt_mnm,H3_P2_V_NCI_MASS_PKA_,gbr,0.9525268347573224,7.897051977907101,0.016612228822556845,142.9688295182036,11.82327829495431
wt_mnm,H3_P2_V_NCI_MASS_PKA_,xgb,0.9460781258742671,7.522355473187733,0.015947702188259628,162.93454990578144,12.573556888236798
wt_mnm,H3_P2_V_NCI_MASS_PKA_,BayesianRidge,0.9431900107806991,8.695045323414428,0.018431278092024446,172.82617144094348,12.958477261468932
wt_mnm,H3_P2_V_NCI_MASS_PKB_,rf,0.9530749888223145,7.222137484948003,0.015305538570768312,141.85172213091923,11.708495287089342
wt_mnm,H3_P2_V_NCI_MASS_PKB_,gbr,0.9513817266555786,8.098013277818987,0.017107320363046026,147.72277356585963,11.989060545845309
wt_mnm,H3_P2_V_NCI_MASS_PKB_,xgb,0.9458174037551019,7.43158839246418,0.015732165908561087,162.5810392271397,12.580731321849745
wt_mnm,H3_P2_V_NCI_MASS_PKB_,BayesianRidge,0.9420970233490529,8.81343029468593,0.018661042456440756,173.84575422556082,13.047181206772853
wt_mnm,H3_P2_V_NCI_SASA_SCT_,gbr,0.9521334911725852,8.179988105670365,0.017250482968936817,144.0744220766652,11.887902945876798
wt_mnm,H3_P2_V_NCI_SASA_SCT_,rf,0.9515443201153865,7.4393554197375265,0.01585420937256469,145.3184875574296,11.883230642245959
wt_mnm,H3_P2_V_NCI_SASA_SCT_,xgb,0.9479980708548383,7.447281761057266,0.01586373292177154,156.08041845564992,12.37363290783268
wt_mnm,H3_P2_V_NCI_SASA_SCT_,BayesianRidge,0.9308566776154432,9.501282541710115,0.02030911960554097,210.00360103236994,14.287257128412682
wt_mnm,H3_P2_V_NCI_SASA_PKA_,rf,0.9520875649844701,7.329876061149934,0.015535771409272873,144.69118343638527,11.859257618925408
wt_mnm,H3_P2_V_NCI_SASA_PKA_,gbr,0.9505245727543098,8.130799303478282,0.017111925415740865,149.12705224211743,12.094995631793315
wt_mnm,H3_P2_V_NCI_SASA_PKA_,xgb,0.9472645050781624,7.356519150763265,0.015624543732143264,159.20618077579832,12.415131529594998
wt_mnm,H3_P2_V_NCI_SASA_PKA_,BayesianRidge,0.9434210315737481,8.673093398877944,0.018373969521946594,171.90011434271403,12.920594598908565
wt_mnm,H3_P2_V_NCI_SASA_PKB_,rf,0.9534613353120387,7.257604981797582,0.01538297958232108,140.90038434485194,11.6705049898901
wt_mnm,H3_P2_V_NCI_SASA_PKB_,gbr,0.9506503301218302,8.164207309684063,0.017277621057802565,148.79202564768943,12.015945923125662
wt_mnm,H3_P2_V_NCI_SASA_PKB_,xgb,0.9467669353189363,7.369239452110195,0.01559836305908455,158.21318666181958,12.40953970061704
wt_mnm,H3_P2_V_NCI_SASA_PKB_,BayesianRidge,0.9424809218412766,8.796485489086487,0.01862220659978047,172.65140262309245,13.004730749044246
