Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,55,0.9199757577569895,9.568056110593544,0.020687605209731237,245.28342789815764,14.766795089032192
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,55,0.9181527956068444,9.573260865743029,0.020656847069241195,248.2424634336038,14.748052200617652
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,55,0.9146690497444621,9.309535480934532,0.01985108248691257,264.79115167090725,14.852790980029194
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,55,0.9121914047215893,9.472176565896529,0.020615166039497597,268.8131971054597,15.352187529580451
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,55,0.9061982861091413,9.902846579487601,0.021495175448096315,288.04704033761016,15.93279854488568
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,55,0.8777548907407215,13.710280628598275,0.029539796743613518,372.3994935068062,18.509445588264693
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,55,0.8702143475650358,13.400035929316191,0.029225134843377774,402.9082501009178,18.995226781540087
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,55,0.8702067197664162,13.400095446706064,0.029224991254632928,402.9246179374087,18.99568992130515
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,55,0.869969289895311,9.756489735702242,0.021058196192181536,372.8041223566931,17.535438585692987
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,55,0.8585334603914234,12.547582330739454,0.02669836385721398,429.7864799363712,19.667941397239538
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,55,0.8318244546850859,10.61518573191112,0.023090442976145542,473.238755332354,19.723913815398852
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,55,-1.5443000739775299e+18,21300426870.730064,46546429.072336026,5.017693925599589e+21,35844416192.76506
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,57,0.9130742181197214,9.399556772081077,0.020287706102932176,267.5648757634141,15.139875279055683
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,57,0.9113324185406331,9.581107960123799,0.020580675120003143,264.5190307041783,15.469279857474882
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,57,0.909327174369276,9.272578072296621,0.019851485449074148,280.5962332175477,15.392826122802992
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,57,0.9031467126298884,9.761531141564891,0.021080633076127675,283.9457042970767,15.867664702246907
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,57,0.8971208694623428,9.788840427822107,0.021287318061554743,313.9147397278268,16.378508089901352
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,57,0.872547376097421,13.899621029814863,0.030063740353204232,377.84931583310015,18.746423420315004
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,57,0.8689165571822833,13.372973054207598,0.029202564296001,405.0109179395798,19.16506958276964
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,57,0.8689139557203507,13.373006257637432,0.02920262793711727,405.001523681756,19.165111010928587
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,57,0.8617540234632233,10.255553864725739,0.0219849911152178,420.00895436474394,18.867179618266995
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,57,0.8301911898635217,12.870029647518674,0.027511380972466064,457.13498808516005,20.273030421955905
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,57,0.8057901679868181,11.395473879829852,0.02437013187641194,546.6108368833327,21.2686279477493
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,57,-9.300793384243837e+18,60507667850.0811,135347362.36033076,3.199365138151047e+22,98462315887.50201
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,59,0.9178725744837394,9.481877687740022,0.02041016394196484,243.13047693288345,14.797861619620017
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,59,0.9131880387143958,9.78165139745341,0.021001632552567536,254.64644675220882,15.347616517574465
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,59,0.9024145157578325,9.668603910073106,0.020551955384319878,287.0347347248678,15.927970705114513
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,59,0.9003387956311539,9.82450484965683,0.02123425361371007,291.2251858749321,16.217696320722442
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,59,0.8989151143615228,9.735252097213893,0.02107263698192833,297.23198443038115,16.077658442595645
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,59,0.8662794630508929,13.937621848704545,0.030021796310947823,388.02532935568127,18.959456247061187
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,59,0.8647396622533788,13.318545433954474,0.029001643964189066,408.2214645335331,19.344799847116334
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,59,0.8647306360457798,13.318725997119616,0.0290021950801853,408.2664776251031,19.34553755706027
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,59,0.8419492293627534,12.540352285605495,0.02654380749880247,452.88183161746514,20.357233457155626
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,59,0.836209025926658,10.677000273969027,0.02240559622033574,488.6110679789906,20.084219297035972
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,59,0.8059302537271585,11.544707402410781,0.024363484054817926,578.0091704217264,22.02710848208909
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,59,-4.550921061037622e+17,17989507622.657455,39720657.11065654,1.457250428736339e+21,28420975003.206387
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,61,0.9116722464427514,9.881638140759385,0.021309789754448822,258.60915971287983,15.525804578860011
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,61,0.9079610231136459,9.720638161350937,0.021029917387720632,272.4673641990617,15.64990845928758
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,61,0.9051143271753638,9.370700994555232,0.02001241788258009,288.33669532427916,15.582049475091038
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,61,0.8945933316688309,10.193360427008196,0.02215981954459811,305.1255373346946,16.472052304103258
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,61,0.8881728627994873,10.286360072412402,0.022438949502770412,326.984737932854,16.878230490781
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,61,0.8771685144090092,13.5151042208638,0.02929000842943976,359.7978013897653,18.308909845532547
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,61,0.8604104618097121,13.576977657547827,0.029648104241968645,415.8187825364136,19.62147685868003
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,61,0.8604071118111266,13.577811620031703,0.029649821322739973,415.82606806671396,19.621905948350577
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,61,0.8428540910856218,12.831757885590196,0.027228893222595394,439.37582139751805,20.150094749481934
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,61,0.8136327917357273,11.369568424194547,0.02432636928013711,527.6894994254327,21.23435687103598
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,61,0.7369683321641828,12.708136661524133,0.027413107257034757,748.3787629947032,25.321337229732595
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,61,-2.369401529831086e+18,41252167045.28074,88945128.68929167,7.510496121008174e+21,65086104011.59838
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,63,0.9114650631812146,9.155431897341183,0.019212934811017976,245.38308324045155,14.717261208106208
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,63,0.9095938012364677,9.91106775954152,0.021302441868094945,257.87817830541024,15.440916718905108
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,63,0.9095725001862005,9.500103662888467,0.02033156467258175,252.3485426314728,15.0522825252246
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,63,0.9002746981747638,9.731003717313188,0.02113172173909449,286.9893720410226,15.951287924140347
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,63,0.895131334513605,9.915972093561153,0.021437764132555454,301.13405822332186,16.385231467222795
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,63,0.8665798347923417,13.716951873311322,0.02964893794198743,379.2997964673966,18.607056860626468
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,63,0.8639481984251944,13.359864730025171,0.0290695474299829,402.3098643175004,19.184452784860675
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,63,0.8639411382775221,13.360035609510373,0.029069959801599796,402.3467798985979,19.18513104945591
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,63,0.8438720051802798,10.50879907060804,0.022534357657320276,463.32816583904327,19.383900205648807
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,63,0.8382368745553684,10.730583729451379,0.02306672784616379,482.286490737204,19.577301758793073
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,63,0.8295231015318231,12.727215691826425,0.02685100919523676,460.9933323494673,20.420730473176793
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,63,-1.3144727667989207e+18,28598504816.610905,60722653.56676685,3.708768711140078e+21,43203371413.887695
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,65,0.921109111737059,8.956619283211827,0.019189677340068535,244.36505300135315,14.68459856194135
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,65,0.9149924466572068,9.452153669471711,0.020348125137415494,261.2305000825094,15.424089846754269
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,65,0.9144734542354336,9.912111237509611,0.02138739321658254,254.64474557250136,15.453023007865543
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,65,0.9041631200530187,9.774818825587287,0.021304132248996792,291.08434827472837,16.23702103144188
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,65,0.8979916920367172,10.374471861694463,0.022478335548659793,305.78673712268767,16.707136827676145
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,65,0.8688946360865334,13.905994951491015,0.03008699969363354,392.06619982275055,18.99729059540375
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,65,0.8683347496397801,13.40299853241753,0.029222306330272448,407.1210004760927,19.362532925800526
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,65,0.868330659107882,13.402564713383198,0.02922148454474655,407.13632156517207,19.36260501045628
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,65,0.8500043714572538,12.782682196190656,0.0270814652265607,418.2120016677714,19.71479579755616
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,65,0.8468665277291125,10.799110002258347,0.02371949324036799,461.2808548281771,20.237403853777998
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,65,0.7988594025367987,11.563028518725405,0.025296469946501407,581.694196541364,22.2290146782895
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,65,-3.302881886202375e+18,36740476590.89004,78538647.5891142,8.289359521659384e+21,54515342373.54481
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,67,0.9166780808424201,9.27554827970658,0.019691953252878484,256.32816641841794,15.31458692824333
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,67,0.9146689778041598,9.833736365775561,0.021196792781926856,254.94493781325357,15.46896818666397
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,67,0.9118118647966352,9.700985799157616,0.020877534182230137,270.6679038659403,15.77029241205529
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,67,0.9005713585554974,10.004816769753578,0.021753516174148755,306.480874804139,16.531235993080944
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,67,0.8952058093000888,10.398493448328715,0.022550290921029118,316.7211547406575,16.966095487215892
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,67,0.8707022370656529,13.779253422404713,0.029848410870706887,385.72431849847237,18.927432264283265
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,67,0.8703198879644974,13.341559691517679,0.02906000818907951,402.29752184102006,19.21949699282028
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,67,0.8702978270051565,13.341955189716574,0.029060805929306887,402.3684350483506,19.220941787344252
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,67,0.8531687316830826,10.454261647990242,0.022658183070960836,440.67176786338774,19.763191336993998
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,67,0.8412440868920326,12.880322594442129,0.027426120631868365,446.0858680482988,20.29660217201494
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,67,0.8197499448079919,11.18253343960264,0.02441663697062013,517.0803307435675,21.45387358415691
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,67,-2.771707629763321e+18,28298355412.85601,60284914.34382392,1.0571991630165546e+22,48097943359.44311
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,69,0.9105815558359133,9.294594314310759,0.019891923190695725,268.0076374125434,15.307849917817862
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,69,0.9044346228263388,10.053156607394497,0.021628858638892363,275.17113269705516,16.110449298653574
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,69,0.9040707248862365,9.75010033395909,0.02101787302800364,278.22681613600537,15.562307328650496
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,69,0.8960412212521317,9.920965441077442,0.021570651965744106,299.4675024756113,16.127243889519832
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,69,0.8953079951544702,10.07273042362825,0.021792891953929503,298.6005437137012,16.326535408686077
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,69,0.8708381680341152,13.695976609618784,0.029597776949765293,366.7709682291446,18.52489069240244
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,69,0.8606543105765804,13.504902012338077,0.029392382722557845,413.81687983907744,19.299437745141343
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,69,0.8606527418012518,13.504644199597617,0.02939187529016328,413.814259317906,19.29935331872633
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,69,0.8552665404158077,10.487620747573775,0.02246432480441508,408.0867991057815,18.87586310073093
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,69,0.8266994206597782,11.143515834818777,0.023907384818398904,491.9110522628242,20.581319520624508
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,69,0.8209354432358457,12.859536176872139,0.02734068343477421,475.389390558823,20.921413311889392
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,69,-1.0980745714771892e+19,33300289107.550102,71313123.5312211,2.86286617047074e+22,61294945797.690956
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,71,0.918547436884002,9.115682027251049,0.019470180640503345,242.93258975511293,14.602091216654252
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,71,0.9084610512134785,9.648344130360641,0.02094507498169705,276.6356594769881,15.412655470561992
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,71,0.9080328111760417,9.971634625693689,0.021470662498249974,270.0989661987394,15.763480004939254
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,71,0.8962914809240008,10.069254027944888,0.021945511114512834,305.6087040930969,16.279002009301593
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,71,0.8953715711419282,10.211381763376021,0.022181935482215975,301.39774582552616,16.4784777428277
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,71,0.8741227866352428,13.621302659889103,0.029396200072705568,366.38906142853324,18.405476627089957
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,71,0.8620134430232725,13.29516926834426,0.028955039160492652,412.3949297574655,19.02798211854667
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,71,0.8620101118048391,13.295726718082713,0.028956149891084106,412.401758960176,19.028185947061512
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,71,0.8550580330822443,10.705190625407578,0.02304209098424935,427.7556031280864,19.14276485341716
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,71,0.842277833254187,12.550647874486081,0.026734197521370573,437.00773316731704,20.29337652943672
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,71,0.7933723762580438,12.355472061757137,0.026979588257120678,573.3359296982671,22.44369814185628
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,71,-4.235526610451535e+18,37504835685.83812,82134951.65402447,1.4370734236336854e+22,54741133902.54853
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,73,0.9180371651462599,8.82908655038783,0.018895640976003436,241.61894933200693,14.84853103397659
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,73,0.9133356043795859,9.667199278984207,0.021025438594412214,257.9191203876195,15.470296445346014
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,73,0.902457585535222,10.091080683267842,0.02185971691572592,275.1567638070707,15.980975970085865
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,73,0.8991668922261857,9.92472960181896,0.021782703581240664,306.6853544381156,16.48227730923271
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,73,0.8957287775157577,10.147565393372899,0.022103197542352227,314.2670797247761,16.815382040006593
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,73,0.879586726377375,10.178961423666578,0.021995668203083248,346.0903744912695,17.898657191847676
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,73,0.8638238126484148,13.584471990571414,0.02937294426913039,394.48588876769014,18.96568009588617
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,73,0.8563068979639872,13.714314395533359,0.030087513467693342,434.5407863501403,19.596379325518658
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,73,0.8562969726142617,13.714035961852996,0.030086802635927497,434.5624526782684,19.596758045391596
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,73,0.8484012536730062,10.807781973997546,0.023299351794852517,422.18117799615914,19.1517942663123
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,73,0.8183503112397458,12.539293624395482,0.02686752160780447,456.6593869873903,20.08702251498937
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,73,-3.978620998822987e+18,29817327464.2071,63554471.86235779,9.795000425436494e+21,43526373934.235596
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,75,0.9157111290368102,9.340770461878515,0.02018056575496326,252.2528638827515,14.942011308984814
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,75,0.908029058152484,9.807587155080087,0.021190115070572797,258.5587726556836,15.589726903960086
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,75,0.9040972649464688,9.627715499481269,0.02091294846019611,288.5778591153595,16.07858018227913
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,75,0.8996715233348864,9.555711357665217,0.0203076677020882,294.7477240589573,16.088730797170612
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,75,0.8973795699885013,9.954535085635067,0.021525960944543975,303.76376556643027,16.53443402313799
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,75,0.8709954722995509,13.69873237157901,0.02968076705447309,373.6354221973064,18.64188379809384
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,75,0.8622784782735995,13.317674772637753,0.029025815244263568,402.58252277351926,19.227806512793713
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,75,0.8622750990416089,13.317771917429793,0.02902595340604407,402.5942110286392,19.228059461821644
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,75,0.839646522102371,10.959909478602551,0.023748695706663745,481.7329565787303,20.284206058129982
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,75,0.8022947213621114,13.235546919552469,0.028386242388700744,486.449450306052,21.010047169194255
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,75,0.7619893024526384,12.38452439309057,0.026595053138904826,687.2864597922503,24.420226042108474
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,75,-3.9439439577728466e+18,43584394197.72279,92477017.5949253,1.2110534093795666e+22,66635231254.71056
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,77,0.8931517185366837,9.879669758090719,0.021386072199888126,285.5749510800708,15.805251120129004
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,77,0.8772373996252029,9.90018622148593,0.021472158924146986,326.01408383946244,16.453581673094856
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,77,0.8720109359358106,10.141985214827598,0.02242524829859507,337.86428699545627,16.92352843961701
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,77,0.8715368477352227,10.70794028628166,0.023457262969931777,340.8546009462991,17.088264394139333
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,77,0.8713501588242951,10.453015324399864,0.02302113596312903,346.20208625534354,17.551489934577848
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,77,0.8371361733061016,10.73875398394662,0.023617659699715757,442.59040006755134,19.888752867830117
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,77,0.8194702794390213,13.846488196441326,0.030592261150520047,483.766889882719,20.00517524348194
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,77,0.8194647405871535,13.84666610059933,0.030592604886558374,483.78514084103983,20.005597766756342
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,77,0.8194213656080593,13.028095003462798,0.02815111977258493,487.2577360034457,20.94858526552752
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,77,0.8122771870249942,11.587054715071893,0.025377395741082363,517.4300935819281,21.744888841296657
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,77,0.810735293376471,14.37133405210966,0.03156036471395599,494.32662384757043,19.777192221144677
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,77,-4.917211763176199e+18,42961526572.0559,91704375.27330276,1.1641869824115868e+22,70842819127.94687
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,79,0.8882658328552399,10.198222399807749,0.02234912937256358,329.06430062587003,16.79903279629086
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,79,0.8880114933877048,10.416924906024798,0.02273196166113922,325.4129487204166,16.58485561429043
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,79,0.8777311103698503,9.600112839622502,0.02062354631796871,365.1903075877374,16.14663988918321
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,79,0.8751528481785802,10.162855475762958,0.022442944126059364,365.07128371875694,17.431619603245466
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,79,0.8744055229191006,10.46912625873186,0.022874926609721555,360.85850880629886,17.963404545498054
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,79,0.8448154763914889,10.945524181484716,0.0240401170343046,460.0249757639794,20.25687935294421
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,79,0.8425851833137733,13.79739858399796,0.030175023480278753,448.46049733837475,19.426804557178496
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,79,0.8313325952249908,13.844020674094065,0.030507996893438295,493.90850096414596,20.335719832745628
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,79,0.8313246901873957,13.844098932535267,0.030507946515566993,493.9404411951162,20.33625470129919
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,79,0.8101614385988662,12.880324718744125,0.02743295091253242,524.6931061065131,20.80143824635555
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,79,0.788786518806366,12.006946180962597,0.026097562507013356,599.5329811011483,22.78168811785366
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,79,-2.292242552330407e+19,65623624766.83296,140958256.08626372,4.359862676866498e+22,101324749123.89743
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,81,0.8882658328552399,10.198222399807749,0.02234912937256358,329.06430062587003,16.79903279629086
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,81,0.8880114933877048,10.416924906024798,0.02273196166113922,325.4129487204166,16.58485561429043
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,81,0.8777311103698503,9.600112839622502,0.02062354631796871,365.1903075877374,16.14663988918321
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,81,0.8751528481785802,10.16285547576296,0.02244294412605936,365.071283718757,17.431619603245466
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,81,0.8744055229191006,10.46912625873186,0.022874926609721555,360.85850880629886,17.963404545498054
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,81,0.8448154763914889,10.945524181484716,0.024040117034304597,460.0249757639794,20.25687935294421
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,81,0.8425851833137733,13.79739858399796,0.030175023480278753,448.46049733837475,19.426804557178496
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,81,0.8313325952249908,13.844020674094065,0.030507996893438295,493.90850096414596,20.335719832745628
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,81,0.8313246901873957,13.844098932535267,0.030507946515566993,493.9404411951162,20.33625470129919
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,HubR,81,0.8101614385988662,12.880324718744125,0.02743295091253242,524.6931061065131,20.80143824635555
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,dt,81,0.788786518806366,12.006946180962597,0.026097562507013356,599.5329811011483,22.78168811785366
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lr,81,-2.292242552330407e+19,65623624766.83296,140958256.08626372,4.359862676866498e+22,101324749123.89743
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,gbr,83,0.9052374206405454,9.899679861855022,0.021584341297166368,295.2992149093913,16.028842798166384
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,BayesianRidge,83,0.8981475749152327,10.33321860585899,0.022566682530642857,324.337916934045,16.57561119275382
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,xgb,83,0.8943295955505829,9.536156527403817,0.02070270030713106,362.7328345895446,16.317170598854823
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,lgbm,83,0.8915284620137937,10.428560679472392,0.02267486661670382,338.0934743395714,17.399040071078478
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,rf,83,0.8881560852210408,10.154589032498187,0.022230640483502803,360.0075648063117,17.388776784209128
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Adaboost,83,0.8520543483561872,14.252320988021753,0.031194059097420686,478.617350538764,19.942618394059544
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,et,83,0.8513396786471323,10.94999749115808,0.02400618610230856,461.1118531005009,19.750227930980266
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,LassoLars,83,0.8480678753639552,13.901694192625998,0.030637492075733408,495.7371010304803,20.41002746439015
wt_vpod_1.2_LG_F_R7.treefile,max_mean,15,Lasso,83,0.8480507566161902,13.902267542074012,0.030638840352227262,495.7941899064261,20.411260813324404
